ExpressId,GlobalId,Family,Type,Level,Material:Name,Material:Description,Volume,Material:Volume
64125,1naJBYN8vFgexRUQE9427z,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6417000000000006,0.6417000000000006
64187,1naJBYN8vFgexRUQE9427_,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6417000000000007,0.6417000000000007
64249,1naJBYN8vFgexRUQE9427$,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6416999999999999,0.6416999999999999
64311,1naJBYN8vFgexRUQE9427m,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6416999999999998,0.6416999999999998
64373,1naJBYN8vFgexRUQE9427n,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6416999999999994,0.6416999999999994
64435,1naJBYN8vFgexRUQE9427o,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6416999999999999,0.6416999999999999
64497,1naJBYN8vFgexRUQE9427p,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6416999999999997,0.6416999999999997
64559,1naJBYN8vFgexRUQE9427q,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6416999999999997,0.6416999999999997
64621,1naJBYN8vFgexRUQE9427r,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6417000000000006,0.6417000000000006
64683,1naJBYN8vFgexRUQE9427s,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6417000000000006,0.6417000000000006
64745,1naJBYN8vFgexRUQE9427t,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6417000000000007,0.6417000000000007
64807,1naJBYN8vFgexRUQE9427e,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6417000000000007,0.6417000000000007
64869,1naJBYN8vFgexRUQE9427f,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6417000000000002,0.6417000000000002
64931,1naJBYN8vFgexRUQE9427g,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6417000000000007,0.6417000000000007
64993,1naJBYN8vFgexRUQE9427h,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6416999999999978,0.6416999999999978
65055,1naJBYN8vFgexRUQE9427i,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6417000000000006,0.6417000000000006
65117,1naJBYN8vFgexRUQE9427j,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6417000000000004,0.6417000000000004
65179,1naJBYN8vFgexRUQE9427k,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6417000000000006,0.6417000000000006
65241,1naJBYN8vFgexRUQE9427l,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6417000000000006,0.6417000000000006
65303,1naJBYN8vFgexRUQE9427W,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6417000000000006,0.6417000000000006
65365,1naJBYN8vFgexRUQE9427X,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6416999999999982,0.6416999999999982
65427,1naJBYN8vFgexRUQE9427Y,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6417000000000028,0.6417000000000028
65489,1naJBYN8vFgexRUQE9427Z,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6417000000000028,0.6417000000000028
65551,1naJBYN8vFgexRUQE9427a,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6417000000000024,0.6417000000000024
65613,1naJBYN8vFgexRUQE9427b,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6417000000000019,0.6417000000000019
65675,1naJBYN8vFgexRUQE9427c,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6417000000000028,0.6417000000000028
65737,1naJBYN8vFgexRUQE9427d,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6417000000000024,0.6417000000000024
65799,1naJBYN8vFgexRUQE9427O,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6417000000000019,0.6417000000000019
65861,1naJBYN8vFgexRUQE9427P,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6417000000000026,0.6417000000000026
65923,1naJBYN8vFgexRUQE9427Q,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6417000000000026,0.6417000000000026
65985,1naJBYN8vFgexRUQE9427R,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6417000000000026,0.6417000000000026
66047,1naJBYN8vFgexRUQE9427S,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6417000000000004,0.6417000000000004
66109,1naJBYN8vFgexRUQE9427T,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6417000000000004,0.6417000000000004
66171,1naJBYN8vFgexRUQE9427U,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6417000000000004,0.6417000000000004
66233,1naJBYN8vFgexRUQE9427V,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6417000000000004,0.6417000000000004
66295,1naJBYN8vFgexRUQE9427G,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6417000000000026,0.6417000000000026
66357,1naJBYN8vFgexRUQE9427H,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6417000000000026,0.6417000000000026
66419,1naJBYN8vFgexRUQE9427I,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6417000000000009,0.6417000000000009
66481,1naJBYN8vFgexRUQE9427J,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6417000000000024,0.6417000000000024
66543,1naJBYN8vFgexRUQE94275,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6416999999999996,0.6416999999999996
66605,1naJBYN8vFgexRUQE9424n,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6417000000000004,0.6417000000000004
66667,1naJBYN8vFgexRUQE9424W,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),First Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.6417000000000004,0.6417000000000004
66729,3shmjyHFfDyARvEOK$1brl,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.1379999999999926,0.1379999999999926
66794,3shmjyHFfDyARvEOK$1bre,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.1379999999999926,0.1379999999999926
66856,3shmjyHFfDyARvEOK$1brf,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.1379999999999926,0.1379999999999926
66918,3shmjyHFfDyARvEOK$1brg,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999263,0.13799999999999263
66980,3shmjyHFfDyARvEOK$1brh,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.1379999999999926,0.1379999999999926
67042,3shmjyHFfDyARvEOK$1brq,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999243,0.13799999999999243
67104,3shmjyHFfDyARvEOK$1brr,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999243,0.13799999999999243
67166,3shmjyHFfDyARvEOK$1brs,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999243,0.13799999999999243
67228,3shmjyHFfDyARvEOK$1brt,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999243,0.13799999999999243
67290,3shmjyHFfDyARvEOK$1brm,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999243,0.13799999999999243
67352,3shmjyHFfDyARvEOK$1brn,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999243,0.13799999999999243
67414,3shmjyHFfDyARvEOK$1bro,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999243,0.13799999999999243
67476,3shmjyHFfDyARvEOK$1brp,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999243,0.13799999999999243
67538,3shmjyHFfDyARvEOK$1bry,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999252,0.13799999999999252
67600,3shmjyHFfDyARvEOK$1brz,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999252,0.13799999999999252
67662,3shmjyHFfDyARvEOK$1br_,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999243,0.13799999999999243
67724,3shmjyHFfDyARvEOK$1br$,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.1379999999999926,0.1379999999999926
67786,3shmjyHFfDyARvEOK$1bru,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999252,0.13799999999999252
67848,3shmjyHFfDyARvEOK$1brv,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999252,0.13799999999999252
67910,3shmjyHFfDyARvEOK$1brw,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999243,0.13799999999999243
67972,3shmjyHFfDyARvEOK$1brx,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999243,0.13799999999999243
68034,3shmjyHFfDyARvEOK$1br4,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999246,0.13799999999999246
68096,3shmjyHFfDyARvEOK$1br5,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999246,0.13799999999999246
68158,3shmjyHFfDyARvEOK$1br6,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999243,0.13799999999999243
68220,3shmjyHFfDyARvEOK$1br7,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999243,0.13799999999999243
68282,3shmjyHFfDyARvEOK$1br0,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.1379999999999926,0.1379999999999926
68344,3shmjyHFfDyARvEOK$1br1,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999263,0.13799999999999263
68406,3shmjyHFfDyARvEOK$1br2,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999243,0.13799999999999243
68468,3shmjyHFfDyARvEOK$1br3,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999243,0.13799999999999243
68530,3shmjyHFfDyARvEOK$1brC,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.1379999999999926,0.1379999999999926
68592,3shmjyHFfDyARvEOK$1brD,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999243,0.13799999999999243
68654,3shmjyHFfDyARvEOK$1brE,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999243,0.13799999999999243
68716,3shmjyHFfDyARvEOK$1brF,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.1379999999999926,0.1379999999999926
68778,3shmjyHFfDyARvEOK$1br8,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999243,0.13799999999999243
68840,3shmjyHFfDyARvEOK$1br9,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999243,0.13799999999999243
68902,3shmjyHFfDyARvEOK$1brA,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.1379999999999926,0.1379999999999926
68964,3shmjyHFfDyARvEOK$1brB,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.1379999999999926,0.1379999999999926
69026,3shmjyHFfDyARvEOK$1brK,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999243,0.13799999999999243
69088,3shmjyHFfDyARvEOK$1brL,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999243,0.13799999999999243
69150,3shmjyHFfDyARvEOK$1brM,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999263,0.13799999999999263
69212,3shmjyHFfDyARvEOK$1brN,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999243,0.13799999999999243
69274,3shmjyHFfDyARvEOK$1brG,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999224,0.13799999999999224
69336,3shmjyHFfDyARvEOK$1brH,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999218,0.13799999999999218
69398,3shmjyHFfDyARvEOK$1brI,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999238,0.13799999999999238
69460,3shmjyHFfDyARvEOK$1brJ,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999238,0.13799999999999238
69522,3shmjyHFfDyARvEOK$1brS,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999218,0.13799999999999218
69584,3shmjyHFfDyARvEOK$1brT,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999224,0.13799999999999224
69646,3shmjyHFfDyARvEOK$1brU,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999218,0.13799999999999218
69708,3shmjyHFfDyARvEOK$1brV,RCC RECTANGULAR COLUMN,RCC COLUMN (230mm x 600mm),Terrace Floor,RCC - M30,"Laying Reinforced Cement Concrete (RCC) of M30 (1:0.75:1.5) with 20 mm nominal size graded aggregates, including reinforcement steel.",0.13799999999999238,0.13799999999999238
